,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
222,CAPAZO,-69.745556,-17.186389,0.017179902811678,0.914006540670106,ns,C_Ei,0.965734532901994,A,1,0
73,PUNO,-70.018056,-15.823333,-0.224603592885203,0.158008591909523,ns,MEi,0.289798186861118,A,-1,0
53,PAMPAHUTA,-70.6775,-15.491389,-0.456601351931867,0.00208615032736798,s,MEi,0.0104307516368399,A,-1,-11
113,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.274291497975709,0.0912104391729723,ns,MEi,0.195450941084941,A,-1,0
173,LAMPA,-70.372778,-15.355833,-0.143846996484025,0.363434252347094,ns,MEi,0.495592162291492,A,-1,0
103,CABANILLAS,-70.346389,-15.6393,-0.067900305213548,0.665282347552518,ns,MEi,0.712802515234841,A,-1,0
163,HUANCANE,-69.7625,-15.203333,-0.213845672559066,0.173878912116671,ns,MEi,0.289798186861118,A,-1,0
26,HUARAYA MOHO,-69.491389,-15.389722,-0.528397212543554,0.000465061196005206,s,MEi,0.00348795897003905,A,-1,-11
153,CAPACHICA,-69.8443,-15.6158,-0.0611736815205906,0.719093515919587,ns,MEi,0.719093515919587,A,-1,0
213,TARACO,-69.9825,-15.305,-0.112471142660036,0.48385135231155,ns,MEi,0.604814190389438,A,-1,0
233,MAZO CRUZ,-69.711667,-16.745556,-0.37706245764592,0.0179705857745877,s,MEi,0.067389696654704,A,-1,-11
19,DESAGUADERO,-69.0404,-16.5688,-0.304137722742374,0.0478131287509843,s,MEi,0.119532821877461,A,-1,-11
43,LARAQUERI,-70.067778,-16.1525,-0.539815307027432,0.000269982110394704,s,MEi,0.00348795897003905,A,-1,-11
143,PUTINA,-69.868028,-14.914889,-0.180376448740126,0.259091194065375,ns,MEi,0.388636791098062,A,-1,0
123,ICHUÑA,-70.53725,-16.14075,-0.321993294555765,0.0400688858625534,s,MEi,0.119532821877461,A,-1,-11
223,CAPAZO,-69.745556,-17.186389,-0.087601296884075,0.58118775161512,ns,MEi,0.6706012518636,A,-1,0
74,PUNO,-70.018056,-15.823333,0.157532456814757,0.325280145965751,ns,SOi,0.542133576609586,A,1,0
54,PAMPAHUTA,-70.6775,-15.491389,0.357334340447271,0.018652343500211,s,SOi,0.0932617175010551,A,1,11
114,CHUQUIBAMBILLA,-70.728333,-14.796389,0.232501645117842,0.154349267743963,ns,SOi,0.305431142783351,A,1,0
174,LAMPA,-70.372778,-15.355833,0.119139279588847,0.452356484369546,ns,SOi,0.616849751413018,A,1,0
104,CABANILLAS,-70.346389,-15.6393,0.0554044881661948,0.724180626563876,ns,SOi,0.835593030650626,A,1,0
164,HUANCANE,-69.7625,-15.203333,0.129306857224434,0.414414860138678,ns,SOi,0.616849751413018,A,1,0
27,HUARAYA MOHO,-69.491389,-15.389722,0.515114558971797,0.000568469223681045,s,SOi,0.00426351917760784,A,1,11
154,CAPACHICA,-69.8443,-15.6158,0.0273891391984823,0.872161554883431,ns,SOi,0.872161554883431,A,1,0
214,TARACO,-69.9825,-15.305,0.102108381638613,0.52526079849701,ns,SOi,0.656575998121262,A,1,0
234,MAZO CRUZ,-69.711667,-16.745556,0.324458392387123,0.0438833773906099,s,SOi,0.164562665214787,A,1,11
110,DESAGUADERO,-69.0404,-16.5688,0.216642755280489,0.162896609484454,ns,SOi,0.305431142783351,A,1,0
44,LARAQUERI,-70.067778,-16.1525,0.522436178684337,0.000458582510084982,s,SOi,0.00426351917760784,A,1,11
144,PUTINA,-69.868028,-14.914889,0.262135085211161,0.0977884836438328,ns,SOi,0.244471209109582,A,1,0
124,ICHUÑA,-70.53725,-16.14075,0.27745589222581,0.0790357421982557,ns,SOi,0.237107226594767,A,1,0
224,CAPAZO,-69.745556,-17.186389,-0.0381716508631169,0.810328427809185,ns,SOi,0.868209029795555,A,-1,0
75,PUNO,-70.018056,-15.823333,-0.210925251503133,0.185581679100585,ns,TNAi,0.463954197751461,A,-1,0
55,PAMPAHUTA,-70.6775,-15.491389,-0.328689546049184,0.0313941481322271,s,TNAi,0.235456110991703,A,-1,-11
115,CHUQUIBAMBILLA,-70.728333,-14.796389,0.165587044534413,0.312515779117602,ns,TNAi,0.585967085845504,A,1,0
175,LAMPA,-70.372778,-15.355833,-0.0815268047678472,0.607766054135296,ns,TNAi,0.708094843506843,A,-1,0
105,CABANILLAS,-70.346389,-15.6393,-0.0849697923973766,0.587992833399457,ns,TNAi,0.708094843506843,A,-1,0
165,HUANCANE,-69.7625,-15.203333,0.123865120420869,0.434491474350363,ns,TNAi,0.708094843506843,A,1,0
28,HUARAYA MOHO,-69.491389,-15.389722,0.0128919860627178,0.93637198546182,ns,TNAi,0.98421106439344,A,1,0
155,CAPACHICA,-69.8443,-15.6158,-0.107409603600107,0.526892154958712,ns,TNAi,0.708094843506843,A,-1,0
215,TARACO,-69.9825,-15.305,0.180250034208841,0.259430758274525,ns,TNAi,0.55592305344541,A,1,0
235,MAZO CRUZ,-69.711667,-16.745556,-0.0834092523759028,0.613682197705931,ns,TNAi,0.708094843506843,A,-1,0
116,DESAGUADERO,-69.0404,-16.5688,-0.00317124735729387,0.98421106439344,ns,TNAi,0.98421106439344,A,-1,0
45,LARAQUERI,-70.067778,-16.1525,-0.269907653513716,0.0878886447776994,ns,TNAi,0.263665934333098,A,-1,0
145,PUTINA,-69.868028,-14.914889,0.276402944639459,0.0802270591993251,ns,TNAi,0.263665934333098,A,1,0
125,ICHUÑA,-70.53725,-16.14075,-0.307792832701709,0.0502646833407513,ns,TNAi,0.251323416703756,A,-1,0
225,CAPAZO,-69.745556,-17.186389,-0.360696921767824,0.0189432691466248,s,TNAi,0.235456110991703,A,-1,-11
