,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1553,CAPACHICA,-69.8443,-15.6158,-0.283309625414889,0.0894724485240957,ns,TNAi,0.558164217391175,V,-1,0
2153,TARACO,-69.9825,-15.305,-0.309059233449477,0.0497248729768923,s,TNAi,0.558164217391175,V,-1,-11
2353,MAZO CRUZ,-69.711667,-16.745556,-0.19919028340081,0.22326568695647,ns,TNAi,0.558164217391175,V,-1,0
1163,DESAGUADERO,-69.0404,-16.5688,0.0486257928118393,0.756182894673282,ns,TNAi,0.901685096497776,V,1,0
453,LARAQUERI,-70.067778,-16.1525,-0.0923344947735192,0.564614976049357,ns,TNAi,0.901685096497776,V,-1,0
1453,PUTINA,-69.868028,-14.914889,-0.213066202090592,0.180497512460254,ns,TNAi,0.558164217391175,V,-1,0
1253,ICHUÑA,-70.53725,-16.14075,-0.0702090592334495,0.66170972694313,ns,TNAi,0.901685096497776,V,-1,0
2253,CAPAZO,-69.745556,-17.186389,-0.0931042865245928,0.556340755935322,ns,TNAi,0.901685096497776,V,-1,0
763,PUNO,-70.018056,-15.823333,0.132229965156794,0.408521073135027,ns,TSAi,0.824838456190956,V,1,0
563,PAMPAHUTA,-70.6775,-15.491389,0.1578073089701,0.311042577609189,ns,TSAi,0.777606444022971,V,1,0
1173,CHUQUIBAMBILLA,-70.728333,-14.796389,0.126923076923077,0.439913843301843,ns,TSAi,0.824838456190956,V,1,0
1763,LAMPA,-70.372778,-15.355833,0.0608540636901386,0.70099532896986,ns,TSAi,0.897672046645887,V,1,0
1063,CABANILLAS,-70.346389,-15.6393,0.236333434007853,0.126891727135447,ns,TSAi,0.748081100123896,V,1,0
1663,HUANCANE,-69.7625,-15.203333,0.215298598168706,0.170418497666264,ns,TSAi,0.748081100123896,V,1,0
293,HUARAYA MOHO,-69.491389,-15.389722,0.021602787456446,0.893288257621743,ns,TSAi,0.957094561737582,V,1,0
1563,CAPACHICA,-69.8443,-15.6158,-0.215504978662873,0.199488293366372,ns,TSAi,0.748081100123896,V,-1,0
2163,TARACO,-69.9825,-15.305,0.047212543554007,0.768826298912126,ns,TSAi,0.897672046645887,V,1,0
2363,MAZO CRUZ,-69.711667,-16.745556,-0.174696356275304,0.286342100321493,ns,TSAi,0.777606444022971,V,-1,0
1183,DESAGUADERO,-69.0404,-16.5688,-0.0564784053156146,0.718269220749514,ns,TSAi,0.897672046645887,V,-1,0
463,LARAQUERI,-70.067778,-16.1525,0.00801393728222997,0.960586169880675,ns,TSAi,0.960586169880675,V,1,0
1463,PUTINA,-69.868028,-14.914889,0.0452961672473868,0.777982440426435,ns,TSAi,0.897672046645887,V,1,0
1263,ICHUÑA,-70.53725,-16.14075,-0.0872822299651568,0.586192851133745,ns,TSAi,0.897672046645887,V,-1,0
2263,CAPAZO,-69.745556,-17.186389,-0.359857385949275,0.0197699954130383,s,TSAi,0.296549931195574,V,-1,-11
773,PUNO,-70.018056,-15.823333,-0.0951219512195122,0.552871112717293,ns,TN_TSi,0.947651004300311,V,-1,0
573,PAMPAHUTA,-70.6775,-15.491389,-0.0228027786167321,0.88447427068029,ns,TN_TSi,0.947651004300311,V,-1,0
1193,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.139878542510121,0.394330106063085,ns,TN_TSi,0.947651004300311,V,-1,0
1773,LAMPA,-70.372778,-15.355833,-0.0535612997325987,0.73547805682836,ns,TN_TSi,0.947651004300311,V,-1,0
1073,CABANILLAS,-70.346389,-15.6393,-0.0780730897009967,0.61765950801635,ns,TN_TSi,0.947651004300311,V,-1,0
1673,HUANCANE,-69.7625,-15.203333,-0.290819220484564,0.0620436698145338,ns,TN_TSi,0.784381796994038,V,-1,0
2103,HUARAYA MOHO,-69.491389,-15.389722,0.192160278745645,0.227897381979065,ns,TN_TSi,0.784381796994038,V,1,0
1573,CAPACHICA,-69.8443,-15.6158,-0.0322427690848743,0.849527584900806,ns,TN_TSi,0.947651004300311,V,-1,0
2173,TARACO,-69.9825,-15.305,-0.219686411149826,0.167087895407746,ns,TN_TSi,0.784381796994038,V,-1,0
2373,MAZO CRUZ,-69.711667,-16.745556,0.0396761133603239,0.810053768551938,ns,TN_TSi,0.947651004300311,V,1,0
