,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1141,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0621613439922843,0.706968051235644,ns,SOi,0.943877795032329,H,-1,0
1741,LAMPA,-70.372778,-15.355833,-0.0321559673799443,0.839793520783903,ns,SOi,0.943877795032329,H,-1,0
1041,CABANILLAS,-70.346389,-15.6393,0.153881002718212,0.323353349261129,ns,SOi,0.692900034130991,H,1,0
1641,HUANCANE,-69.7625,-15.203333,0.0238244630307141,0.88095260869684,ns,SOi,0.943877795032329,H,1,0
271,HUARAYA MOHO,-69.491389,-15.389722,0.0347596672236721,0.829180685374662,ns,SOi,0.943877795032329,H,1,0
1541,CAPACHICA,-69.8443,-15.6158,-0.400683402222996,0.0139885980898551,s,SOi,0.104914485673914,H,-1,-11
2141,TARACO,-69.9825,-15.305,-0.103781318580171,0.518459896343341,ns,SOi,0.864099827238902,H,-1,0
2341,MAZO CRUZ,-69.711667,-16.745556,0.618424608641589,2.72005916448358e-05,s,SOi,0.000408008874672538,H,1,11
1101,DESAGUADERO,-69.0404,-16.5688,0.302419869843719,0.0487136715378651,s,SOi,0.182676268266994,H,1,11
441,LARAQUERI,-70.067778,-16.1525,0.263659272394791,0.0957825944544717,ns,SOi,0.287347783363415,H,1,0
1441,PUTINA,-69.868028,-14.914889,0.0110440008193202,0.945362780035745,ns,SOi,0.945362780035745,H,1,0
1241,ICHUÑA,-70.53725,-16.14075,0.176964520384813,0.268359959352181,ns,SOi,0.670899898380452,H,1,0
2241,CAPAZO,-69.745556,-17.186389,0.0702536261243011,0.65742772584191,ns,SOi,0.943877795032329,H,1,0
751,PUNO,-70.018056,-15.823333,-0.169765814861178,0.288625756150102,ns,TNAi,0.689522191443252,H,-1,0
551,PAMPAHUTA,-70.6775,-15.491389,0.0349219514499586,0.824066069336956,ns,TNAi,0.882927931432453,H,1,0
1151,CHUQUIBAMBILLA,-70.728333,-14.796389,0.00915953578694255,0.955866556472834,ns,TNAi,0.955866556472834,H,1,0
1751,LAMPA,-70.372778,-15.355833,0.115827106991024,0.465111496597348,ns,TNAi,0.689522191443252,H,1,0
1051,CABANILLAS,-70.346389,-15.6393,0.117185140440954,0.452921863836234,ns,TNAi,0.689522191443252,H,1,0
1651,HUANCANE,-69.7625,-15.203333,0.0517851175598162,0.74465404078086,ns,TNAi,0.859216200900992,H,1,0
281,HUARAYA MOHO,-69.491389,-15.389722,0.210513790244643,0.186460911180786,ns,TNAi,0.566223865432933,H,1,0
1551,CAPACHICA,-69.8443,-15.6158,-0.0610827024271931,0.719494371100887,ns,TNAi,0.859216200900992,H,-1,0
2151,TARACO,-69.9825,-15.305,-0.395909791272989,0.0103977462489551,s,TNAi,0.155966193734326,H,-1,-11
2351,MAZO CRUZ,-69.711667,-16.745556,-0.256235192092352,0.115362386840161,ns,TNAi,0.566223865432933,H,-1,0
1161,DESAGUADERO,-69.0404,-16.5688,-0.204329439258923,0.188741288477644,ns,TNAi,0.566223865432933,H,-1,0
451,LARAQUERI,-70.067778,-16.1525,-0.240082133588717,0.130547590699079,ns,TNAi,0.566223865432933,H,-1,0
1451,PUTINA,-69.868028,-14.914889,-0.117949928750339,0.4626675842378,ns,TNAi,0.689522191443252,H,-1,0
1251,ICHUÑA,-70.53725,-16.14075,-0.106962450418802,0.505649607058385,ns,TNAi,0.689522191443252,H,-1,0
2251,CAPAZO,-69.745556,-17.186389,-0.112713718499311,0.475947606153859,ns,TNAi,0.689522191443252,H,-1,0
761,PUNO,-70.018056,-15.823333,0.0422220046267975,0.79323754701289,ns,TSAi,0.86720945688868,H,1,0
561,PAMPAHUTA,-70.6775,-15.491389,-0.0262680468143329,0.86720945688868,ns,TSAi,0.86720945688868,H,-1,0
1171,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.16425414737034,0.317697572863183,ns,TSAi,0.858890463153086,H,-1,0
1761,LAMPA,-70.372778,-15.355833,0.0836711396110795,0.598324227356404,ns,TSAi,0.86720945688868,H,1,0
1061,CABANILLAS,-70.346389,-15.6393,0.294170945333736,0.0558974238125456,ns,TSAi,0.575183689418429,H,1,0
1661,HUANCANE,-69.7625,-15.203333,-0.101502139370438,0.522424559737523,ns,TSAi,0.86720945688868,H,-1,0
291,HUARAYA MOHO,-69.491389,-15.389722,0.0336039749630385,0.834780029570769,ns,TSAi,0.86720945688868,H,1,0
1561,CAPACHICA,-69.8443,-15.6158,-0.108538344038926,0.522532692960861,ns,TSAi,0.86720945688868,H,-1,0
2161,TARACO,-69.9825,-15.305,0.233507966805384,0.141740229432951,ns,TSAi,0.575183689418429,H,1,0
2361,MAZO CRUZ,-69.711667,-16.745556,-0.098583495799015,0.550453603088988,ns,TSAi,0.86720945688868,H,-1,0
