,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
2262,CAPAZO,-69.745556,-17.186389,0.0373945697853866,0.814120999919244,ns,TSAi,0.967689507841436,noH,1,0
772,PUNO,-70.018056,-15.823333,0.291222378442499,0.064698757128687,ns,TN_TSi,0.323493785643435,noH,1,0
572,PAMPAHUTA,-70.6775,-15.491389,0.249281708091762,0.10695211080805,ns,TN_TSi,0.36952553022108,noH,1,0
1192,CHUQUIBAMBILLA,-70.728333,-14.796389,0.0604992262331229,0.714469168672001,ns,TN_TSi,0.824387502313847,noH,1,0
1772,LAMPA,-70.372778,-15.355833,0.100407061883601,0.526944887894541,ns,TN_TSi,0.790417331841811,noH,1,0
1072,CABANILLAS,-70.346389,-15.6393,0.0636463935553434,0.685131658268042,ns,TN_TSi,0.824387502313847,noH,1,0
1672,HUANCANE,-69.7625,-15.203333,0.287727820336649,0.0646451135519749,ns,TN_TSi,0.323493785643435,noH,1,0
2102,HUARAYA MOHO,-69.491389,-15.389722,0.0327354421582263,0.838993402180544,ns,TN_TSi,0.838993402180544,noH,1,0
1572,CAPACHICA,-69.8443,-15.6158,0.128496917970602,0.447032435690359,ns,TN_TSi,0.745054059483932,noH,1,0
2172,TARACO,-69.9825,-15.305,0.0637864050012494,0.691953597092489,ns,TN_TSi,0.824387502313847,noH,1,0
2372,MAZO CRUZ,-69.711667,-16.745556,0.197368421052632,0.227594880022959,ns,TN_TSi,0.568987200057398,noH,1,0
1202,DESAGUADERO,-69.0404,-16.5688,0.23870998883011,0.12317517674036,ns,TN_TSi,0.36952553022108,noH,1,0
472,LARAQUERI,-70.067778,-16.1525,0.153141197212356,0.339116807801348,ns,TN_TSi,0.656621189435515,noH,1,0
1472,PUTINA,-69.868028,-14.914889,0.318740817934026,0.0422408617836834,s,TN_TSi,0.323493785643435,noH,1,11
1272,ICHUÑA,-70.53725,-16.14075,0.149703540808394,0.350197967698941,ns,TN_TSi,0.656621189435515,noH,1,0
2272,CAPAZO,-69.745556,-17.186389,0.0430727040261178,0.786510600463204,ns,TN_TSi,0.838993402180544,noH,1,0
782,PUNO,-70.018056,-15.823333,0.292538142200522,0.0634443014087691,ns,PDOi,0.742911070042038,noH,1,0
582,PAMPAHUTA,-70.6775,-15.491389,0.0728145050079583,0.64263083648489,ns,PDOi,0.932187138768911,noH,1,0
11102,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.193108641309766,0.238855218552695,ns,PDOi,0.813422185406514,noH,-1,0
1782,LAMPA,-70.372778,-15.355833,-0.0583743080424496,0.713465872735958,ns,PDOi,0.932187138768911,noH,-1,0
1082,CABANILLAS,-70.346389,-15.6393,-0.0444009364564657,0.777394320935004,ns,PDOi,0.932187138768911,noH,-1,0
1682,HUANCANE,-69.7625,-15.203333,-0.143457055218754,0.364750066511536,ns,PDOi,0.813422185406514,noH,-1,0
2182,HUARAYA MOHO,-69.491389,-15.389722,-0.261185181166435,0.0990548093389384,ns,PDOi,0.742911070042038,noH,-1,0
1582,CAPACHICA,-69.8443,-15.6158,-0.0296348980559507,0.861618444380318,ns,PDOi,0.932187138768911,noH,-1,0
2192,TARACO,-69.9825,-15.305,-0.1107961117008,0.490427257783616,ns,PDOi,0.919551108344279,noH,-1,0
2382,MAZO CRUZ,-69.711667,-16.745556,0.156882591093117,0.338908409416877,ns,PDOi,0.813422185406514,noH,1,0
1282,DESAGUADERO,-69.0404,-16.5688,-0.155043920295121,0.320830891010676,ns,PDOi,0.813422185406514,noH,-1,0
482,LARAQUERI,-70.067778,-16.1525,-0.0125797674835021,0.937778901890143,ns,PDOi,0.937778901890143,noH,-1,0
1482,PUTINA,-69.868028,-14.914889,0.0517350983716851,0.748030827992413,ns,PDOi,0.932187138768911,noH,1,0
1292,ICHUÑA,-70.53725,-16.14075,-0.0263617896933732,0.87004132951765,ns,PDOi,0.932187138768911,noH,-1,0
2282,CAPAZO,-69.745556,-17.186389,0.139114288897913,0.379597019856373,ns,PDOi,0.813422185406514,noH,1,0
713,PUNO,-70.018056,-15.823333,0.107454040238573,0.503684383636714,ns,Ei,0.848199282120867,V,1,0
513,PAMPAHUTA,-70.6775,-15.491389,0.184195693729809,0.237043064891116,ns,Ei,0.848199282120867,V,1,0
1115,CHUQUIBAMBILLA,-70.728333,-14.796389,0.140451907366122,0.39375736979443,ns,Ei,0.848199282120867,V,1,0
1713,LAMPA,-70.372778,-15.355833,0.131870651315952,0.405142168975383,ns,Ei,0.848199282120867,V,1,0
1013,CABANILLAS,-70.346389,-15.6393,-0.0243220146800777,0.876968587920738,ns,Ei,0.876968587920738,V,-1,0
1613,HUANCANE,-69.7625,-15.203333,-0.0651781629212828,0.681738605788867,ns,Ei,0.852173257236083,V,-1,0
240,HUARAYA MOHO,-69.491389,-15.389722,0.078565061179743,0.625365429640487,ns,Ei,0.852173257236083,V,1,0
1513,CAPACHICA,-69.8443,-15.6158,0.0564248458985301,0.739384207347483,ns,Ei,0.853135623862481,V,1,0
2114,TARACO,-69.9825,-15.305,0.226747562983893,0.153972766567641,ns,Ei,0.848199282120867,V,1,0
2313,MAZO CRUZ,-69.711667,-16.745556,-0.137449392712551,0.402659091301263,ns,Ei,0.848199282120867,V,-1,0
134,DESAGUADERO,-69.0404,-16.5688,0.0249556994995571,0.873788680817144,ns,Ei,0.876968587920738,V,1,0
413,LARAQUERI,-70.067778,-16.1525,0.167555514120535,0.295041916056794,ns,Ei,0.848199282120867,V,1,0
1413,PUTINA,-69.868028,-14.914889,0.0896157127726477,0.577392101652862,ns,Ei,0.852173257236083,V,1,0
1214,ICHUÑA,-70.53725,-16.14075,0.313373592712616,0.046033570118266,s,Ei,0.69050355177399,V,1,11
2213,CAPAZO,-69.745556,-17.186389,0.104802134843209,0.50891956927252,ns,Ei,0.848199282120867,V,1,0
714,PUNO,-70.018056,-15.823333,-0.0803493068232919,0.617508445651672,ns,Ci,0.769314854522726,V,-1,0
514,PAMPAHUTA,-70.6775,-15.491389,-0.0675864083944837,0.666739540586362,ns,Ci,0.769314854522726,V,-1,0
1116,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.17263668091775,0.29327922133796,ns,Ci,0.549898540008675,V,-1,0
1714,LAMPA,-70.372778,-15.355833,-0.309432613383793,0.0461440480729066,s,Ci,0.342473659271717,V,-1,-11
1014,CABANILLAS,-70.346389,-15.6393,-0.256404042608669,0.0969778300300896,ns,Ci,0.342473659271717,V,-1,0
1614,HUANCANE,-69.7625,-15.203333,-0.266734104938783,0.0877184612399276,ns,Ci,0.342473659271717,V,-1,0
243,HUARAYA MOHO,-69.491389,-15.389722,-0.409673146796149,0.00781554141467499,s,Ci,0.117233121220125,V,-1,-11
1514,CAPACHICA,-69.8443,-15.6158,-0.112138454243717,0.507334930605759,ns,Ci,0.761002395908639,V,-1,0
2115,TARACO,-69.9825,-15.305,-0.250514552244633,0.114157886423906,ns,Ci,0.342473659271717,V,-1,0
2314,MAZO CRUZ,-69.711667,-16.745556,-0.138866396761134,0.397788161370636,ns,Ci,0.66298026895106,V,-1,0
135,DESAGUADERO,-69.0404,-16.5688,-0.0273830015785414,0.861626758910708,ns,Ci,0.861626758910708,V,-1,0
414,LARAQUERI,-70.067778,-16.1525,-0.0390496948967045,0.808470353632928,ns,Ci,0.861626758910708,V,-1,0
1414,PUTINA,-69.868028,-14.914889,0.219216518524089,0.168487971689894,ns,Ci,0.421219929224734,V,1,0
1215,ICHUÑA,-70.53725,-16.14075,-0.0746335436683249,0.642822047090695,ns,Ci,0.769314854522726,V,-1,0
2214,CAPAZO,-69.745556,-17.186389,-0.171155189256325,0.278471465089905,ns,Ci,0.549898540008675,V,-1,0
723,PUNO,-70.018056,-15.823333,-0.0666653637398492,0.678781205617892,ns,C_Ei,0.78320908340526,V,-1,0
523,PAMPAHUTA,-70.6775,-15.491389,-0.105850014043827,0.499324230004262,ns,C_Ei,0.680896677278539,V,-1,0
