,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
293,HUARAYA MOHO,-69.491389,-15.389722,-0.00348432055749129,0.983102906808838,ns,TSAi,0.983102906808838,V,-1,0
1563,CAPACHICA,-69.8443,-15.6158,-0.201280227596017,0.23134288248827,ns,TSAi,0.694028647464811,V,-1,0
2163,TARACO,-69.9825,-15.305,0.230323620585216,0.147409516998222,ns,TSAi,0.694028647464811,V,1,0
2363,MAZO CRUZ,-69.711667,-16.745556,-0.0629554655870445,0.702526696826276,ns,TSAi,0.932079127784232,V,-1,0
1183,DESAGUADERO,-69.0404,-16.5688,-0.0711265478707339,0.649378516786988,ns,TSAi,0.932079127784232,V,-1,0
463,LARAQUERI,-70.067778,-16.1525,0.0520905923344948,0.745663302227386,ns,TSAi,0.932079127784232,V,1,0
1463,PUTINA,-69.868028,-14.914889,0.196341463414634,0.217789782447406,ns,TSAi,0.694028647464811,V,1,0
1263,ICHUÑA,-70.53725,-16.14075,-0.00993031358885018,0.951068033774946,ns,TSAi,0.983102906808838,V,-1,0
2263,CAPAZO,-69.745556,-17.186389,-0.263106717445912,0.0923882690797443,ns,TSAi,0.694028647464811,V,-1,0
773,PUNO,-70.018056,-15.823333,-0.161324041811847,0.312446260344889,ns,TN_TSi,0.990683827663591,V,-1,0
573,PAMPAHUTA,-70.6775,-15.491389,-0.159398950542115,0.307256871311929,ns,TN_TSi,0.990683827663591,V,-1,0
1193,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0532388663967611,0.746843058967959,ns,TN_TSi,0.990683827663591,V,-1,0
1773,LAMPA,-70.372778,-15.355833,-0.0728466088647597,0.645598112064182,ns,TN_TSi,0.990683827663591,V,-1,0
1073,CABANILLAS,-70.346389,-15.6393,-0.0626722543581031,0.689707324505157,ns,TN_TSi,0.990683827663591,V,-1,0
1673,HUANCANE,-69.7625,-15.203333,0.0459444129325014,0.772054071901832,ns,TN_TSi,0.990683827663591,V,1,0
2103,HUARAYA MOHO,-69.491389,-15.389722,0.0850174216027875,0.595984722879645,ns,TN_TSi,0.990683827663591,V,1,0
1573,CAPACHICA,-69.8443,-15.6158,-0.00782361308677098,0.96371123871663,ns,TN_TSi,0.990683827663591,V,-1,0
2173,TARACO,-69.9825,-15.305,-0.249749553788886,0.115304065403434,ns,TN_TSi,0.990683827663591,V,-1,0
2373,MAZO CRUZ,-69.711667,-16.745556,0.00202429149797571,0.990683827663591,ns,TN_TSi,0.990683827663591,V,1,0
1203,DESAGUADERO,-69.0404,-16.5688,0.0379039565086077,0.808868966869611,ns,TN_TSi,0.990683827663591,V,1,0
473,LARAQUERI,-70.067778,-16.1525,-0.15418118466899,0.334574197803261,ns,TN_TSi,0.990683827663591,V,-1,0
1473,PUTINA,-69.868028,-14.914889,-0.229094076655052,0.14930322560989,ns,TN_TSi,0.990683827663591,V,-1,0
1273,ICHUÑA,-70.53725,-16.14075,0.0229965156794425,0.886419913936083,ns,TN_TSi,0.990683827663591,V,1,0
2273,CAPAZO,-69.745556,-17.186389,0.121140912405802,0.443406446068513,ns,TN_TSi,0.990683827663591,V,1,0
783,PUNO,-70.018056,-15.823333,0.0186411149825784,0.907908710565321,ns,PDOi,0.907908710565321,V,1,0
