,NOMBRE,LONGITUD,LATITUD,var,cor,pvalue,p.value.FDR,type,names.modos,sign_cor,pval_NO_fdr,pval_fdr
4626,HUANCANE,-69.7625,-15.203333,R95p,0.168342993984386,0.286563193524354,0.870966315596872,I,C_Ei,1,0,0
4627,HUARAYA MOHO,-69.491389,-15.389722,R95p,0.125614858790406,0.433885179426637,0.870966315596872,I,C_Ei,1,0,0
4628,CAPACHICA,-69.8443,-15.6158,R95p,0.262500224129385,0.116510484106695,0.870966315596872,I,C_Ei,1,0,0
4629,TARACO,-69.9825,-15.305,R95p,0.134862583786348,0.40052332285083,0.870966315596872,I,C_Ei,1,0,0
4630,MAZO CRUZ,-69.711667,-16.745556,R95p,-0.1066708230764,0.518063462090343,0.870966315596872,I,C_Ei,-1,0,0
4631,DESAGUADERO,-69.0404,-16.5688,R95p,0.0920174337068966,0.55729398252098,0.870966315596872,I,C_Ei,1,0,0
4632,LARAQUERI,-70.067778,-16.1525,R95p,0.0888541425154285,0.580644210397914,0.870966315596872,I,C_Ei,1,0,0
4633,PUTINA,-69.868028,-14.914889,R95p,0.0191723854223398,0.905293185179709,0.905293185179709,I,C_Ei,1,0,0
4634,ICHUÑA,-70.53725,-16.14075,R95p,-0.0216418613253697,0.893160893298246,0.905293185179709,I,C_Ei,-1,0,0
4635,CAPAZO,-69.745556,-17.186389,R95p,0.127299246414391,0.420430155463171,0.870966315596872,I,C_Ei,1,0,0
4636,PUNO,-70.018056,-15.823333,R95p,-0.165025714549645,0.302497334869345,0.79341682946022,I,MEi,-1,0,0
4637,PAMPAHUTA,-70.6775,-15.491389,R95p,-0.106910184702066,0.495012271382983,0.79341682946022,I,MEi,-1,0,0
4638,CHUQUIBAMBILLA,-70.728333,-14.796389,R95p,-0.00946828418425522,0.95438044229909,0.95438044229909,I,MEi,-1,0,0
4639,LAMPA,-70.372778,-15.355833,R95p,0.1728383246672,0.27370072497858,0.79341682946022,I,MEi,1,0,0
4640,CABANILLAS,-70.346389,-15.6393,R95p,-0.196013289036545,0.2070648459348,0.79341682946022,I,MEi,-1,0,0
4641,HUANCANE,-69.7625,-15.203333,R95p,-0.0957941951026631,0.546194481688218,0.79341682946022,I,MEi,-1,0,0
4642,HUARAYA MOHO,-69.491389,-15.389722,R95p,-0.117969509989291,0.462592776153963,0.79341682946022,I,MEi,-1,0,0
4643,CAPACHICA,-69.8443,-15.6158,R95p,0.263815115962456,0.114624691038371,0.79341682946022,I,MEi,1,0,0
4644,TARACO,-69.9825,-15.305,R95p,0.123085352240988,0.443271940765977,0.79341682946022,I,MEi,1,0,0
4645,MAZO CRUZ,-69.711667,-16.745556,R95p,-0.0250809516830308,0.87953544747495,0.942359408008875,I,MEi,-1,0,0
4646,DESAGUADERO,-69.0404,-16.5688,R95p,0.0405891436902601,0.796079483942571,0.918553250702967,I,MEi,1,0,0
4647,LARAQUERI,-70.067778,-16.1525,R95p,-0.0764497523226806,0.634733463568176,0.79341682946022,I,MEi,-1,0,0
4648,PUTINA,-69.868028,-14.914889,R95p,-0.0949784070461534,0.554728884211791,0.79341682946022,I,MEi,-1,0,0
4649,ICHUÑA,-70.53725,-16.14075,R95p,-0.0807784700498367,0.615624825793363,0.79341682946022,I,MEi,-1,0,0
4650,CAPAZO,-69.745556,-17.186389,R95p,-0.0968316992140021,0.540578254896692,0.79341682946022,I,MEi,-1,0,0
4651,PUNO,-70.018056,-15.823333,R95p,-0.199795152236511,0.210415701049414,0.754397132150109,I,SOi,-1,0,0
4652,PAMPAHUTA,-70.6775,-15.491389,R95p,0.0401341566819446,0.798317563965776,0.855340247106189,I,SOi,1,0,0
4653,CHUQUIBAMBILLA,-70.728333,-14.796389,R95p,-0.121916499223471,0.459687470957581,0.754397132150109,I,SOi,-1,0,0
4654,LAMPA,-70.372778,-15.355833,R95p,-0.167731804982967,0.28834180888378,0.754397132150109,I,SOi,-1,0,0
4655,CABANILLAS,-70.346389,-15.6393,R95p,0.158353786177289,0.31048060411626,0.754397132150109,I,SOi,1,0,0
4656,HUANCANE,-69.7625,-15.203333,R95p,0.0556385387098492,0.726362370204932,0.855340247106189,I,SOi,1,0,0
4657,HUARAYA MOHO,-69.491389,-15.389722,R95p,0.185912948501458,0.244509299116731,0.754397132150109,I,SOi,1,0,0
4658,CAPACHICA,-69.8443,-15.6158,R95p,-0.127499854673942,0.452045274818534,0.754397132150109,I,SOi,-1,0,0
4659,TARACO,-69.9825,-15.305,R95p,-0.107642647196655,0.502931421433406,0.754397132150109,I,SOi,-1,0,0
4660,MAZO CRUZ,-69.711667,-16.745556,R95p,-0.20769157732842,0.204540268000027,0.754397132150109,I,SOi,-1,0,0
4661,DESAGUADERO,-69.0404,-16.5688,R95p,-0.221305085327827,0.153814848532205,0.754397132150109,I,SOi,-1,0,0
4662,LARAQUERI,-70.067778,-16.1525,R95p,-0.0901415501407986,0.575151457714089,0.784297442337394,I,SOi,-1,0,0
4663,PUTINA,-69.868028,-14.914889,R95p,0.131750057626437,0.411582904863319,0.754397132150109,I,SOi,1,0,0
4664,ICHUÑA,-70.53725,-16.14075,R95p,0.0246275554597952,0.878524742347522,0.878524742347522,I,SOi,1,0,0
4665,CAPAZO,-69.745556,-17.186389,R95p,0.0506503508746565,0.750067654727505,0.855340247106189,I,SOi,1,0,0
4666,PUNO,-70.018056,-15.823333,R95p,-0.335932664671007,0.0317664893143085,0.238248669857314,I,TNAi,-1,1,0
4667,PAMPAHUTA,-70.6775,-15.491389,R95p,-0.160288693826235,0.304529402314514,0.549034886995032,I,TNAi,-1,0,0
4668,CHUQUIBAMBILLA,-70.728333,-14.796389,R95p,-0.0356089818233946,0.829602836064242,0.870293049084894,I,TNAi,-1,0,0
4669,LAMPA,-70.372778,-15.355833,R95p,-0.0367496770056506,0.817271611935135,0.870293049084894,I,TNAi,-1,0,0
4670,CABANILLAS,-70.346389,-15.6393,R95p,0.0422832980972516,0.787232817653379,0.870293049084894,I,TNAi,1,0,0
4671,HUANCANE,-69.7625,-15.203333,R95p,-0.0259752826098758,0.870293049084894,0.870293049084894,I,TNAi,-1,0,0
4672,HUARAYA MOHO,-69.491389,-15.389722,R95p,-0.111746551662803,0.486690326322132,0.72960657451016,I,TNAi,-1,0,0
4673,CAPACHICA,-69.8443,-15.6158,R95p,-0.105310882266844,0.535044821307451,0.72960657451016,I,TNAi,-1,0,0
4674,TARACO,-69.9825,-15.305,R95p,-0.198619025234917,0.213168724514917,0.549034886995032,I,TNAi,-1,0,0
4675,MAZO CRUZ,-69.711667,-16.745556,R95p,-0.379694897111679,0.0171211290948733,0.238248669857314,I,TNAi,-1,1,0
4676,DESAGUADERO,-69.0404,-16.5688,R95p,-0.161664714357229,0.300341845228935,0.549034886995032,I,TNAi,-1,0,0
4677,LARAQUERI,-70.067778,-16.1525,R95p,-0.222751177078282,0.161557125519789,0.549034886995032,I,TNAi,-1,0,0
4678,PUTINA,-69.868028,-14.914889,R95p,-0.156206347588464,0.329420932197019,0.549034886995032,I,TNAi,-1,0,0
4679,ICHUÑA,-70.53725,-16.14075,R95p,-0.262463231793681,0.0973539290823054,0.486769645411527,I,TNAi,-1,0,0
4680,CAPAZO,-69.745556,-17.186389,R95p,-0.179807146908678,0.253578736391001,0.549034886995032,I,TNAi,-1,0,0
4681,PUNO,-70.018056,-15.823333,R95p,0.139832959190205,0.38322279094611,0.750092730268999,I,TSAi,1,0,0
4682,PAMPAHUTA,-70.6775,-15.491389,R95p,-0.0389042792468837,0.804375272682014,0.90613479948882,I,TSAi,-1,0,0
4683,CHUQUIBAMBILLA,-70.728333,-14.796389,R95p,-0.141921346631391,0.388777375985688,0.750092730268999,I,TSAi,-1,0,0
4684,LAMPA,-70.372778,-15.355833,R95p,0.0345348527218279,0.82811344713065,0.90613479948882,I,TSAi,1,0,0
4685,CABANILLAS,-70.346389,-15.6393,R95p,0.281334944125642,0.0679007746386432,0.394299037099285,I,TSAi,1,0,0
4686,HUANCANE,-69.7625,-15.203333,R95p,0.0131530889648734,0.934111732472249,0.934111732472249,I,TSAi,1,0,0
4687,HUARAYA MOHO,-69.491389,-15.389722,R95p,0.256741480669987,0.105146409893143,0.394299037099285,I,TSAi,1,0,0
4688,CAPACHICA,-69.8443,-15.6158,R95p,-0.0621585230178873,0.7147590397895,0.90613479948882,I,TSAi,-1,0,0
4689,TARACO,-69.9825,-15.305,R95p,0.26308387158847,0.096536091799252,0.394299037099285,I,TSAi,1,0,0
4690,MAZO CRUZ,-69.711667,-16.745556,R95p,0.138610647260505,0.400049456143466,0.750092730268999,I,TSAi,1,0,0
4691,DESAGUADERO,-69.0404,-16.5688,R95p,0.278665995979532,0.0703701308984957,0.394299037099285,I,TSAi,1,0,0
4692,LARAQUERI,-70.067778,-16.1525,R95p,0.10354586706996,0.519414413248307,0.865690688747178,I,TSAi,1,0,0
4693,PUTINA,-69.868028,-14.914889,R95p,0.194551118433144,0.222882962720324,0.668648888160972,I,TSAi,1,0,0
4694,ICHUÑA,-70.53725,-16.14075,R95p,-0.0313495275165849,0.845725812856232,0.90613479948882,I,TSAi,-1,0,0
4695,CAPAZO,-69.745556,-17.186389,R95p,-0.0521027469410907,0.742439796253576,0.90613479948882,I,TSAi,-1,0,0
4696,PUNO,-70.018056,-15.823333,R95p,-0.378505787839399,0.0146781353578803,0.14076917251828,I,TN_TSi,-1,1,0
4697,PAMPAHUTA,-70.6775,-15.491389,R95p,-0.100553776872359,0.521149432463259,0.725571508075749,I,TN_TSi,-1,0,0
4698,CHUQUIBAMBILLA,-70.728333,-14.796389,R95p,0.00092624519193801,0.995534905534765,0.995534905534765,I,TN_TSi,1,0,0
4699,LAMPA,-70.372778,-15.355833,R95p,-0.098600695894625,0.534443034531061,0.725571508075749,I,TN_TSi,-1,0,0
4700,CABANILLAS,-70.346389,-15.6393,R95p,-0.233766233766234,0.131163331131559,0.341901187995051,I,TN_TSi,-1,0,0
4701,HUANCANE,-69.7625,-15.203333,R95p,-0.0877699835957906,0.580457206460599,0.725571508075749,I,TN_TSi,-1,0,0
4702,HUARAYA MOHO,-69.491389,-15.389722,R95p,-0.236383517001903,0.13676047519802,0.341901187995051,I,TN_TSi,-1,0,0
4703,CAPACHICA,-69.8443,-15.6158,R95p,-0.033709045175085,0.842996070185475,0.903210075198723,I,TN_TSi,-1,0,0
4704,TARACO,-69.9825,-15.305,R95p,-0.342956524625428,0.0281538345036561,0.14076917251828,I,TN_TSi,-1,1,0
4705,MAZO CRUZ,-69.711667,-16.745556,R95p,-0.361268075467003,0.0238438431220755,0.14076917251828,I,TN_TSi,-1,1,0
4706,DESAGUADERO,-69.0404,-16.5688,R95p,-0.279819096652551,0.0691678021298483,0.259379257986931,I,TN_TSi,-1,0,0
4707,LARAQUERI,-70.067778,-16.1525,R95p,-0.133457162570203,0.405495728027412,0.67582621337902,I,TN_TSi,-1,0,0
4708,PUTINA,-69.868028,-14.914889,R95p,-0.172374764787949,0.281169563761062,0.602506208059418,I,TN_TSi,-1,0,0
4709,ICHUÑA,-70.53725,-16.14075,R95p,-0.153363313589657,0.338408341841244,0.634515640952332,I,TN_TSi,-1,0,0
4710,CAPAZO,-69.745556,-17.186389,R95p,-0.0392998946600762,0.804371162217478,0.903210075198723,I,TN_TSi,-1,0,0
4711,PUNO,-70.018056,-15.823333,R95p,-0.267376769424585,0.0910229864788699,0.39886014670077,I,PDOi,-1,0,0
4712,PAMPAHUTA,-70.6775,-15.491389,R95p,-0.00712224009834681,0.963845900746561,0.963845900746561,I,PDOi,-1,0,0
4713,CHUQUIBAMBILLA,-70.728333,-14.796389,R95p,0.0316981687907675,0.848084967130043,0.908662464782189,I,PDOi,1,0,0
4714,LAMPA,-70.372778,-15.355833,R95p,0.0433121193280882,0.78535182459587,0.906175182226004,I,PDOi,1,0,0
4715,CABANILLAS,-70.346389,-15.6393,R95p,-0.232709151313802,0.13295338223359,0.39886014670077,I,PDOi,-1,0,0
4716,HUANCANE,-69.7625,-15.203333,R95p,0.265543494196501,0.0891970155130762,0.39886014670077,I,PDOi,1,0,0
4717,HUARAYA MOHO,-69.491389,-15.389722,R95p,-0.254341196744056,0.1085534871045,0.39886014670077,I,PDOi,-1,0,0
4718,CAPACHICA,-69.8443,-15.6158,R95p,0.118340264976362,0.485435861462636,0.906175182226004,I,PDOi,1,0,0
4719,TARACO,-69.9825,-15.305,R95p,0.0711946929509021,0.658248523609425,0.906175182226004,I,PDOi,1,0,0
4720,MAZO CRUZ,-69.711667,-16.745556,R95p,-0.43886546883736,0.00519166588930142,0.0778749883395213,I,PDOi,-1,1,0
4721,DESAGUADERO,-69.0404,-16.5688,R95p,-0.0462777736771527,0.76823882923824,0.906175182226004,I,PDOi,-1,0,0
4722,LARAQUERI,-70.067778,-16.1525,R95p,-0.0542802038930885,0.736069385758356,0.906175182226004,I,PDOi,-1,0,0
4723,PUTINA,-69.868028,-14.914889,R95p,0.0889704706004432,0.580146925347171,0.906175182226004,I,PDOi,1,0,0
4724,ICHUÑA,-70.53725,-16.14075,R95p,-0.203415684226932,0.202096425145941,0.505241062864852,I,PDOi,-1,0,0
4725,CAPAZO,-69.745556,-17.186389,R95p,-0.155984117980715,0.322733724325852,0.691572266412539,I,PDOi,-1,0,0
4726,PUNO,-70.018056,-15.823333,R95pTOT,-0.142682926829268,0.372198981600791,0.774966166421903,A,Ei,-1,0,0
4727,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,-0.0794321957112655,0.611531555390266,0.774966166421903,A,Ei,-1,0,0
4728,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,-0.254048582995951,0.11851730191999,0.592586509599951,A,Ei,-1,0,0
4729,LAMPA,-70.372778,-15.355833,R95pTOT,0.101944894986278,0.520602383671506,0.774966166421903,A,Ei,1,0,0
4730,CABANILLAS,-70.346389,-15.6393,R95pTOT,-0.0279371790999698,0.858618177972791,0.858618177972791,A,Ei,-1,0,0
4731,HUANCANE,-69.7625,-15.203333,R95pTOT,-0.300717151091612,0.0529768201180788,0.592586509599951,A,Ei,-1,0,0
4732,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,-0.211429567837739,0.1845080525201,0.691905196950375,A,Ei,-1,0,0
4733,CAPACHICA,-69.8443,-15.6158,R95pTOT,0.083708800077107,0.622316156216102,0.774966166421903,A,Ei,1,0,0
4734,TARACO,-69.9825,-15.305,R95pTOT,-0.0682353005952415,0.671637344232316,0.774966166421903,A,Ei,-1,0,0
4735,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,0.124455712155837,0.450320719657532,0.774966166421903,A,Ei,1,0,0
4736,DESAGUADERO,-69.0404,-16.5688,R95pTOT,-0.0306565485173372,0.845275152645592,0.858618177972791,A,Ei,-1,0,0
4737,LARAQUERI,-70.067778,-16.1525,R95pTOT,-0.135110414344807,0.399650160849191,0.774966166421903,A,Ei,-1,0,0
4738,PUTINA,-69.868028,-14.914889,R95pTOT,0.083623693379791,0.602046238337569,0.774966166421903,A,Ei,1,0,0
4739,ICHUÑA,-70.53725,-16.14075,R95pTOT,-0.25805889919549,0.10331139785125,0.592586509599951,A,Ei,-1,0,0
4740,CAPAZO,-69.745556,-17.186389,R95pTOT,-0.127785430678227,0.418645669773262,0.774966166421903,A,Ei,-1,0,0
4741,PUNO,-70.018056,-15.823333,R95pTOT,-0.172996515679443,0.278350325851475,0.695875814628688,A,Ci,-1,0,0
4742,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,-0.0668982180610088,0.668997739353341,0.975848350489574,A,Ci,-1,0,0
4743,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,0.19919028340081,0.22326568695647,0.695875814628688,A,Ci,1,0,0
4744,LAMPA,-70.372778,-15.355833,R95pTOT,0.0297406808107822,0.851687129150176,0.975848350489574,A,Ci,1,0,0
4745,CABANILLAS,-70.346389,-15.6393,R95pTOT,-0.240712775596497,0.11984888113617,0.695875814628688,A,Ci,-1,0,0
4746,HUANCANE,-69.7625,-15.203333,R95pTOT,0.0952149427466032,0.548635182209093,0.975848350489574,A,Ci,1,0,0
4747,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,0.00775328864341112,0.961628064011377,0.975848350489574,A,Ci,1,0,0
4748,CAPACHICA,-69.8443,-15.6158,R95pTOT,0.326061190102046,0.048898507438688,0.695875814628688,A,Ci,1,1,0
4749,TARACO,-69.9825,-15.305,R95pTOT,0.177342064765411,0.267323701185587,0.695875814628688,A,Ci,1,0,0
4750,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,-0.218734205253545,0.180955862416433,0.695875814628688,A,Ci,-1,0,0
4751,DESAGUADERO,-69.0404,-16.5688,R95pTOT,0.0253709367040032,0.871706031196779,0.975848350489574,A,Ci,1,0,0
4752,LARAQUERI,-70.067778,-16.1525,R95pTOT,-0.109935101807316,0.493825321748396,0.975848350489574,A,Ci,-1,0,0
4753,PUTINA,-69.868028,-14.914889,R95pTOT,-0.0466898954703833,0.771320381911627,0.975848350489574,A,Ci,-1,0,0
4754,ICHUÑA,-70.53725,-16.14075,R95pTOT,0.00487889883691675,0.975848350489574,0.975848350489574,A,Ci,1,0,0
4755,CAPAZO,-69.745556,-17.186389,R95pTOT,-0.0465926586176161,0.768920709935572,0.975848350489574,A,Ci,-1,0,0
4756,PUNO,-70.018056,-15.823333,R95pTOT,-0.0909407665505227,0.570530285282687,0.855795427924031,A,C_Ei,-1,0,0
4757,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,-0.0386590154032014,0.805127951335247,0.862637090716336,A,C_Ei,-1,0,0
4758,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,0.285222672064777,0.0786558313946075,0.553736083493801,A,C_Ei,1,0,0
4759,LAMPA,-70.372778,-15.355833,R95pTOT,-0.0617504053891444,0.697659115735729,0.862637090716336,A,C_Ei,-1,0,0
4760,CABANILLAS,-70.346389,-15.6393,R95pTOT,-0.224403503473271,0.147662955598347,0.553736083493801,A,C_Ei,-1,0,0
4761,HUANCANE,-69.7625,-15.203333,R95pTOT,0.207933228159816,0.186371275761236,0.559113827283708,A,C_Ei,1,0,0
4762,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,0.121264919007059,0.450095799753122,0.750159666255203,A,C_Ei,1,0,0
4763,CAPACHICA,-69.8443,-15.6158,R95pTOT,0.26108608749262,0.118564521245066,0.553736083493801,A,C_Ei,1,0,0
4764,TARACO,-69.9825,-15.305,R95pTOT,0.156514176077974,0.328456823514972,0.750159666255203,A,C_Ei,1,0,0
4765,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,-0.315848141752689,0.0501406695739051,0.553736083493801,A,C_Ei,-1,0,0
4766,DESAGUADERO,-69.0404,-16.5688,R95pTOT,0.0227281307973362,0.88497523879368,0.88497523879368,A,C_Ei,1,0,0
4767,LARAQUERI,-70.067778,-16.1525,R95pTOT,-0.0487826125293952,0.761980079761065,0.862637090716336,A,C_Ei,-1,0,0
4768,PUTINA,-69.868028,-14.914889,R95pTOT,-0.145644599303136,0.362272654765779,0.750159666255203,A,C_Ei,-1,0,0
4769,ICHUÑA,-70.53725,-16.14075,R95pTOT,0.123017949245115,0.443523582240112,0.750159666255203,A,C_Ei,1,0,0
4770,CAPAZO,-69.745556,-17.186389,R95pTOT,0.0433514301920428,0.784623223381691,0.862637090716336,A,C_Ei,1,0,0
4771,PUNO,-70.018056,-15.823333,R95pTOT,-0.260975609756098,0.0993915924868138,0.535215130638675,A,MEi,-1,0,0
4772,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,-0.0762609483539716,0.625870483334894,0.909683537463758,A,MEi,-1,0,0
4773,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,-0.00526315789473684,0.974996851279667,0.991060006926068,A,MEi,-1,0,0
4774,LAMPA,-70.372778,-15.355833,R95pTOT,0.13711507338377,0.386550295355132,0.828322061475283,A,MEi,1,0,0
4775,CABANILLAS,-70.346389,-15.6393,R95pTOT,-0.208849290244639,0.178405043546225,0.535215130638675,A,MEi,-1,0,0
4776,HUANCANE,-69.7625,-15.203333,R95pTOT,-0.00178274786419172,0.991060006926068,0.991060006926068,A,MEi,-1,0,0
4777,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,-0.145047478553702,0.365553918343845,0.828322061475283,A,MEi,-1,0,0
4778,CAPACHICA,-69.8443,-15.6158,R95pTOT,0.412852750521936,0.0111008419976171,0.166512629964256,A,MEi,1,1,0
4779,TARACO,-69.9825,-15.305,R95pTOT,0.216906338673763,0.173132174041183,0.535215130638675,A,MEi,1,0,0
4780,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,-0.240810157450431,0.139739747692129,0.535215130638675,A,MEi,-1,0,0
4781,DESAGUADERO,-69.0404,-16.5688,R95pTOT,-0.0789066334990575,0.614989721671136,0.909683537463758,A,MEi,-1,0,0
4782,LARAQUERI,-70.067778,-16.1525,R95pTOT,-0.119081841656577,0.458353890884613,0.85941354540865,A,MEi,-1,0,0
4783,PUTINA,-69.868028,-14.914889,R95pTOT,0.0376306620209059,0.814895518903939,0.991060006926068,A,MEi,1,0,0
4784,ICHUÑA,-70.53725,-16.14075,R95pTOT,-0.0285764074733696,0.859228991315205,0.991060006926068,A,MEi,-1,0,0
4785,CAPAZO,-69.745556,-17.186389,R95pTOT,-0.0681468276476785,0.667101260806756,0.909683537463758,A,MEi,-1,0,0
4786,PUNO,-70.018056,-15.823333,R95pTOT,0.153149229608053,0.339091171619168,0.937669421238389,A,SOi,1,0,0
4787,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,0.0999773468077267,0.523553031006495,0.937669421238389,A,SOi,1,0,0
4788,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,-0.0493952123715746,0.765230767009226,0.937669421238389,A,SOi,-1,0,0
4789,LAMPA,-70.372778,-15.355833,R95pTOT,-0.138706540238269,0.381009130169639,0.937669421238389,A,SOi,-1,0,0
4790,CABANILLAS,-70.346389,-15.6393,R95pTOT,0.208034433878616,0.18067660644144,0.901135934638053,A,SOi,1,0,0
4791,HUANCANE,-69.7625,-15.203333,R95pTOT,-0.083471777693227,0.599199342682942,0.937669421238389,A,SOi,-1,0,0
4792,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,0.118139048614741,0.461945342648729,0.937669421238389,A,SOi,1,0,0
4793,CAPACHICA,-69.8443,-15.6158,R95pTOT,-0.381477531438176,0.0198237309011491,0.297355963517237,A,SOi,-1,1,0
4794,TARACO,-69.9825,-15.305,R95pTOT,-0.259357726162799,0.101526328393905,0.761447462954288,A,SOi,-1,0,0
4795,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,0.192525841197701,0.240302915903481,0.901135934638053,A,SOi,1,0,0
4796,DESAGUADERO,-69.0404,-16.5688,R95pTOT,0.0372286200001066,0.812646831739937,0.937669421238389,A,SOi,1,0,0
4797,LARAQUERI,-70.067778,-16.1525,R95pTOT,0.0604608616681983,0.707281304964388,0.937669421238389,A,SOi,1,0,0
4798,PUTINA,-69.868028,-14.914889,R95pTOT,0.0197752418208351,0.902329344268724,0.946977776324708,A,SOi,1,0,0
4799,ICHUÑA,-70.53725,-16.14075,R95pTOT,-0.0107170863872871,0.946977776324708,0.946977776324708,A,SOi,-1,0,0
4800,CAPAZO,-69.745556,-17.186389,R95pTOT,0.0695299840208477,0.661721698420093,0.937669421238389,A,SOi,1,0,0
4801,PUNO,-70.018056,-15.823333,R95pTOT,-0.297909407665505,0.0589048982342308,0.441786736756731,A,TNAi,-1,0,0
4802,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,-0.0813953488372093,0.602726652275691,0.921192427582992,A,TNAi,-1,0,0
4803,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,-0.0119433198380567,0.942678635252802,0.970677593206145,A,TNAi,-1,0,0
4804,LAMPA,-70.372778,-15.355833,R95pTOT,-0.0534035658155462,0.736953942066393,0.921192427582992,A,TNAi,-1,0,0
4805,CABANILLAS,-70.346389,-15.6393,R95pTOT,0.0588945937783147,0.706733127261248,0.921192427582992,A,TNAi,1,0,0
4806,HUANCANE,-69.7625,-15.203333,R95pTOT,-0.0607754953701722,0.70221101074642,0.921192427582992,A,TNAi,-1,0,0
4807,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,0.00592386098597703,0.970677593206145,0.970677593206145,A,TNAi,1,0,0
4808,CAPACHICA,-69.8443,-15.6158,R95pTOT,-0.0678207275412255,0.690012694479234,0.921192427582992,A,TNAi,-1,0,0
4809,TARACO,-69.9825,-15.305,R95pTOT,-0.184923764831549,0.247073085157878,0.617682712894695,A,TNAi,-1,0,0
4810,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,-0.354025361836294,0.0270277991551673,0.40541698732751,A,TNAi,-1,1,0
4811,DESAGUADERO,-69.0404,-16.5688,R95pTOT,-0.13523615368116,0.387229146324682,0.829776742124318,A,TNAi,-1,0,0
4812,LARAQUERI,-70.067778,-16.1525,R95pTOT,-0.22622936560507,0.154941253961366,0.59501926186682,A,TNAi,-1,0,0
4813,PUTINA,-69.868028,-14.914889,R95pTOT,-0.0228222996515679,0.887278014353814,0.970677593206145,A,TNAi,-1,0,0
4814,ICHUÑA,-70.53725,-16.14075,R95pTOT,-0.224255100111138,0.158671803164485,0.59501926186682,A,TNAi,-1,0,0
4815,CAPAZO,-69.745556,-17.186389,R95pTOT,-0.196499473300381,0.21157594655349,0.617682712894695,A,TNAi,-1,0,0
4816,PUNO,-70.018056,-15.823333,R95pTOT,0.145993031358885,0.361115535825472,0.852390000630509,A,TSAi,1,0,0
4817,PAMPAHUTA,-70.6775,-15.491389,R95pTOT,-0.040773180308064,0.794676422204503,0.864432670340256,A,TSAi,-1,0,0
4818,CHUQUIBAMBILLA,-70.728333,-14.796389,R95pTOT,-0.0939271255060729,0.568260000420339,0.852390000630509,A,TSAi,-1,0,0
4819,LAMPA,-70.372778,-15.355833,R95pTOT,0.0286871962044057,0.856885150841053,0.864432670340256,A,TSAi,1,0,0
4820,CABANILLAS,-70.346389,-15.6393,R95pTOT,0.128057988523105,0.411846542278318,0.852390000630509,A,TSAi,1,0,0
4821,HUANCANE,-69.7625,-15.203333,R95pTOT,-0.156719744061217,0.321611957273969,0.852390000630509,A,TSAi,-1,0,0
4822,HUARAYA MOHO,-69.491389,-15.389722,R95pTOT,0.103057758035453,0.521395972268991,0.852390000630509,A,TSAi,1,0,0
4823,CAPACHICA,-69.8443,-15.6158,R95pTOT,-0.0543040091151771,0.749562208611446,0.864432670340256,A,TSAi,-1,0,0
4824,TARACO,-69.9825,-15.305,R95pTOT,0.202701544296975,0.203718854633738,0.852390000630509,A,TSAi,1,0,0
4825,MAZO CRUZ,-69.711667,-16.745556,R95pTOT,0.0282531681785829,0.864432670340256,0.864432670340256,A,TSAi,1,0,0
4826,DESAGUADERO,-69.0404,-16.5688,R95pTOT,0.314871446594325,0.0397300310830713,0.59595046624607,A,TSAi,1,1,0
4827,LARAQUERI,-70.067778,-16.1525,R95pTOT,0.0508732959235122,0.752094517195366,0.864432670340256,A,TSAi,1,0,0
4828,PUTINA,-69.868028,-14.914889,R95pTOT,0.248257839721254,0.117471556955044,0.852390000630509,A,TSAi,1,0,0
